2, 0, 0
8.09, -3.03, -20.53
9.85, -2.34, -13.36
8.35, 1.34, 9.12
7.28, 2.26, 17.25
6.48, 4.91, 37.15
4.02, 7.09, 60.45
3.91, 6.9, 60.46
-0.34, 8.78, 92.22
0.0, 9.2, 90.0
-2.87, 7.43, 111.12
-3.22, 8.16, 111.53
-5.71, 7.7, 126.56
-8.55, 5.25, 148.45
-8.05, 4.79, 149.25
-9.47, 3.14, 161.66
-8.35, 3.14, 159.39
-8.51, -1.84, -167.8
-7.66, -3.03, -158.42
-6.71, -8.09, -129.67
-5.1, -9.96, -117.11
-3.56, -12.57, -105.81
-0.19, -13.72, -90.79
1.69, -14.1, -83.17
3.83, -12.49, -72.95
7.13, -10.61, -56.1
8.58, -7.82, -42.35
9.66, -4.98, -27.27
9.27, -1.61, -9.85
5.9, 3.79, 32.72
5.59, 3.99, 35.52
2.84, 6.44, 66.2
-1.26, 8.74, 98.2
-2.61, 7.4, 109.43
-4.06, 5.52, 126.33
-6.02, 4.45, 143.53
-8.01, 1.8, 167.33
-9.08, 0.31, 178.04
-8.81, -3.99, -155.63
-9.01, -7.74, -139.34
-7.32, -9.31, -128.18
-4.29, -12.49, -108.96
-2.45, -14.68, -99.47001
1.07, -14.68, -85.83
3.03, -13.37, -77.23001
5.25, -12.03, -66.42
7.2, -9.5, -52.84
9.62, -4.56, -25.36
8.66, -3.79, -23.64
8.74, 0.19, 1.25
7.09, 2.53, 19.64
5.52, 5.79, 46.37
4.02, 6.17, 56.91
1.15, 7.36, 81.12
-0.11, 7.66, 90.82
-4.37, 7.17, 121.36
-5.56, 6.74, 129.52
-6.78, 3.72, 151.25
-8.01, 2.76, 160.99
-8.97, -0.27, -178.28
-9.62, -1.61, -170.5
-9.2, -4.56, -153.63
-7.4, -9.47, -128.0
-5.4, -10.73, -116.71
-3.07, -12.84, -103.45
-1.76, -12.76, -97.85
2.34, -13.91, -80.45
3.6, -11.73, -72.94
6.48, -10.42, -58.12
8.35, -8.01, -43.81
8.89, -6.05, -34.24
9.08, -2.38, -14.69
8.74, 0.54, 3.54
6.51, 3.68, 29.48
5.36, 5.4, 45.21
4.48, 5.48, 50.73
2.72, 6.67, 67.81
-2.07, 8.7, 103.38
-3.53, 7.4, 115.5
-6.17, 6.36, 134.13
-6.82, 4.98, 143.86
-8.32, 2.72, 161.9
-9.08, 1.03, 173.53
-8.97, -0.84, -174.65
-9.43, -4.22, -155.89
-8.89, -8.55, -136.12
-7.01, -10.08, -124.82
-5.25, -11.46, -114.61
-2.76, -12.65, -102.31
-0.88, -12.65, -93.98001
1.76, -12.53, -82.0
4.14, -11.53, -70.25
6.48, -9.85, -56.66
7.78, -7.63, -44.44
8.35, -5.17, -31.76
8.78, -2.87, -18.1
8.32, 0.27, 1.86
8.09, 1.07, 7.53
6.55, 5.29, 38.93
4.94, 5.21, 46.52
4.91, 7.32, 56.15
2.3, 6.74, 71.16001
0.69, 8.32, 85.26
-1.34, 9.31, 98.19
-2.61, 8.62, 106.85
-3.95, 7.93, 116.48
-6.36, 7.32, 130.99
-6.86, 5.59, 140.82
-8.12, 4.6, 150.47
-7.82, 2.41, 162.87
-9.08, 0.46, 177.1
-9.58, -1.42, -171.57
-7.24, -4.29, -149.35
-8.16, -6.36, -142.07
-7.2, -7.59, -133.49
-5.29, -10.31, -117.16
-4.02, -11.8, -108.81
-1.69, -12.49, -97.71
0.5, -12.07, -87.63
2.57, -12.19, -78.09
4.68, -10.84, -66.65
6.78, -9.62, -54.82
7.74, -6.28, -39.05
7.86, -5.02, -32.57
7.55, -2.26, -16.66
9.27, -0.61, -3.76
7.82, 0.11, 0.81
9.85, 4.1, 22.6
8.12, 3.83, 25.25
3.3, 5.98, 61.11
-1.19, 6.74, 100.01
-1.07, 6.97, 98.73
-6.13, 4.1, 146.22
-5.94, 4.45, 143.16
-8.78, 0.19, 178.76
-9.27, -2.68, -163.88
-9.04, -5.9, -146.87
-7.47, -9.5, -128.18
-7.59, -10.92, -124.8
-1.99, -13.57, -98.34
-1.19, -16.63, -94.08999
3.37, -13.45, -75.93
5.52, -13.37, -67.57
7.59, -11.27, -56.04
9.04, -4.48, -26.36
7.82, 0.69, 5.04
