0, 0, 0
-13.72, 1.34, -84.42
-11.3, 0.57, -87.11
-10.96, -0.04, -90.21
-10.81, 0.15, -89.2
-9.35, 0.9599999, -84.14001
-8.09, 0.31, -87.81
-7.17, -0.88, -97.0
-7.09, -0.54, -94.36
-6.44, 0.04, -89.64
-7.93, 0.27, -88.05
-9.35, 0.77, -85.29
-9.58, 0.46, -87.25
-9.89, -0.23, -91.33
-10.73, 0.04, -89.79
-13.11, 0.84, -86.33
-13.37, 0.34, -88.54
-12.68, -0.23, -91.04
-13.6, 0.15, -89.37
-14.14, 0.73, -87.04
-13.68, 0.27, -88.87
-12.07, -0.11, -90.52
-11.8, 0.31, -88.5
-11.57, 0.5, -87.53
-10.46, 0.0, -90.0
-8.74, -0.57, -93.73
-7.78, -0.69, -95.07
-8.16, 0.19, -88.67
-7.59, 0.57, -85.71
-6.97, 0.19, -88.44001
-6.21, -0.46, -94.24
-6.9, 0.19, -88.42
-7.43, 0.5, -86.15001
-8.78, 0.54, -86.48001
-8.97, -0.27, -91.72
-9.01, -0.42, -92.67
-10.15, 0.08, -89.55001
-11.96, 0.77, -86.32
-12.91, 0.38, -88.31
-11.96, -0.57, -92.73001
-12.49, -0.11, -90.5
-14.26, 0.77, -86.91001
-13.57, 0.23, -89.03
-12.26, -0.61, -92.85
-12.22, 0.34, -88.41001
-11.42, 0.46, -87.69
-9.54, -0.11, -90.66001
-8.85, 0.04, -89.74
-8.85, 0.27, -88.25
-8.09, -0.04, -90.28
-7.59, -0.15, -91.13
-6.63, -0.19, -91.64001
-6.67, -0.04, -90.33999
-7.13, 0.04, -89.68
-7.93, 0.15, -88.92
-8.2, 0.0, -90.0
-8.28, 0.04, -89.72
-9.35, 0.15, -89.08
-10.92, 0.27, -88.58001
-11.61, 0.27, -88.67
-11.69, 0.23, -88.87
-12.53, 0.27, -88.77
-13.26, 0.23, -89.01
-13.68, 0.34, -88.58001
-13.07, 0.38, -88.33
-12.65, 0.57, -87.42
-12.68, 0.23, -88.96
-12.38, 0.38, -88.24
-10.92, 0.08, -89.58
-9.54, -0.27, -91.62001
-9.5, -0.5, -93.01001
-8.93, -0.46, -92.95
-7.86, 0.04, -89.71
-7.32, 0.11, -89.14001
-7.13, 0.15, -88.79001
-7.13, -0.08, -90.64
-7.36, -0.04, -90.31
-7.66, 0.34, -87.46
-8.05, 0.46, -86.73
-8.74, 0.27, -88.23001
-9.77, -0.15, -90.88
-10.5, 0.04, -89.78
-11.07, 0.61, -86.85
-11.92, 0.5, -87.6
-12.49, 0.0, -90.0
-13.11, 0.0, -90.0
-12.95, 0.65, -87.13
-12.88, 0.31, -88.62
-13.07, -0.31, -91.36001
-12.53, -0.23, -91.05
-11.76, 0.34, -88.34
-11.0, 0.0, -90.0
-10.58, -0.19, -91.03
-9.47, -0.11, -90.67
-8.55, 0.27, -88.19
-8.01, 0.23, -88.36
-7.74, 0.0, -90.0
-7.47, 0.11, -89.16
-7.36, 0.27, -87.9
-7.32, 0.31, -87.57
-7.59, 0.15, -88.87
-8.28, 0.0, -90.0
-9.01, 0.04, -89.75
-9.62, 0.31, -88.15001
-10.04, 0.27, -88.46
-11.27, 0.04, -89.8
-12.15, 0.11, -89.48001
-12.72, 0.11, -89.5
-13.07, -0.04, -90.18001
-13.07, 0.0, -90.0
-12.53, 0.11, -89.5
-12.26, 0.19, -89.11
-11.76, 0.27, -88.68
-10.46, 0.31, -88.30001
-8.32, -0.65, -94.47001
-7.7, -0.15, -91.12
-7.63, -0.65, -94.87
-6.97, -0.38, -93.12
-7.43, 0.08, -89.38
-7.32, -0.77, -96.0
-6.78, 0.08, -89.32
-8.01, -0.77, -95.49
-8.74, -0.23, -91.51
-7.66, -0.65, -94.85
-9.58, -1.76, -100.41
-10.65, 1.0, -84.64
-13.87, -1.42, -95.85
-15.79, 1.34, -85.15
-16.75, 2.87, -80.28
-15.44, -0.88, -93.26
-14.79, -0.73, -92.83
-14.68, 1.84, -82.86
-13.49, 0.19, -89.19001
-11.99, -1.15, -95.48
-10.46, -0.54, -92.96
-8.58, 0.61, -85.93
-7.59, -0.38, -92.87001
-6.4, -0.92, -98.18
-5.17, -0.9599999, -100.52
-4.87, -0.38, -94.46
-4.45, 0.46, -84.1
-5.02, 0.19, -87.83
-5.29, -0.42, -94.54
-6.36, -0.54, -94.85
-7.97, 0.54, -86.12
-9.24, 1.26, -82.23001
-10.42, 0.46, -87.47001
-12.07, -0.8, -93.79001
-13.03, 0.0, -90.0
-14.91, 1.53, -84.14001
-15.02, 0.84, -86.8
-14.98, -0.88, -93.36
-15.52, 0.88, -86.75
-15.14, 1.3, -85.09
-14.22, -0.38, -91.53
-12.72, -0.57, -92.57
-12.15, 0.69, -86.75
-10.54, 0.84, -85.44001
-8.55, -0.73, -94.88
-7.51, -1.03, -97.81
-6.25, -0.27, -92.47001
-5.86, 0.54, -84.74
-4.98, 0.0, -90.0
-4.98, -0.77, -98.79001
-8.7, -0.57, -93.75
-10.46, -0.15, -90.82
-12.57, 1.11, -84.95
-13.57, 1.0, -85.79
-13.72, -0.34, -91.42
-15.06, 0.19, -89.28
-16.09, 1.49, -84.71
-14.94, 0.54, -87.93
-14.03, -0.61, -92.49
-14.22, 0.5, -87.99
-13.37, 1.15, -85.08
-11.57, 0.04, -89.8
-10.0, -0.69, -93.95
-8.89, 0.0, -90.0
-8.01, 0.42, -87.0
-6.4, 0.04, -89.64
-5.56, -0.5, -95.14
-5.13, -0.84, -99.3
-5.79, 0.27, -87.33001
-6.28, 0.19, -88.27
-6.82, -0.34, -92.85
-7.82, -0.38, -92.78
-9.2, 0.23, -88.57
-11.0, 0.9599999, -85.01
-12.57, -0.31, -91.41001
-14.18, 0.9599999, -86.13
-15.44, 1.53, -84.34
-14.83, 0.19, -89.27
-14.45, -0.31, -91.23
-14.68, 0.8, -86.88
-14.1, 0.84, -86.58999
-12.42, -0.54, -92.49
-11.42, -0.5, -92.51
-10.42, 0.77, -85.77
-9.47, 0.23, -88.61
-7.93, -0.42, -93.03
-6.59, -0.69, -95.98001
-6.05, -0.08, -90.76
-5.52, 0.08, -89.17
-5.59, -0.34, -93.48001
-5.79, -0.61, -96.01001
-6.32, -0.08, -90.73001
-7.24, 0.38, -87.0
-7.93, 0.65, -85.31
-9.31, 0.11, -89.32
-10.61, -0.15, -90.81
-11.53, 0.23, -88.86001
-12.95, 1.23, -84.57
-14.03, 0.23, -89.06
-14.26, -0.5, -92.01
-14.6, 0.65, -87.45
-14.79, 0.69, -87.33001
-14.37, -0.31, -91.24
-13.26, -0.23, -90.99
-12.49, 0.8, -86.34
-11.84, 0.61, -87.05001
-10.23, -0.19, -91.06
-8.58, -0.31, -92.07
-7.7, 0.08, -89.40001
-7.01, 0.19, -88.45
-6.25, -0.11, -91.01001
-5.82, -0.5, -94.91
-5.56, -0.5, -95.14
-6.09, 0.0, -90.0
-6.9, 0.11, -89.08999
-7.55, 0.04, -89.7
-8.58, -0.23, -91.54
-9.27, -0.08, -90.49
-10.61, 0.77, -85.85
-12.22, 0.69, -86.77
-12.95, -0.04, -90.18001
-13.49, 0.08, -89.66001
-14.49, 1.0, -86.05
-14.75, 0.54, -87.9
-14.22, -0.27, -91.09
-13.64, 0.19, -89.2
-13.26, 0.65, -87.19001
-12.57, 0.08, -89.64
-11.0, -0.08, -90.42
-10.0, 0.08, -89.54
-8.81, 0.19, -88.76
-7.93, -0.04, -90.29
-7.13, -0.23, -91.85
-6.36, -0.23, -92.07
-5.79, -0.27, -92.67
-5.82, -0.69, -96.76001
-6.55, -0.5, -94.37
-7.05, -0.08, -90.65001
-7.89, 0.46, -86.66
-8.74, 0.46, -86.99
-9.2, 0.08, -89.5
-10.58, 0.04, -89.78
-12.99, 0.84, -86.3
-13.11, 0.15, -89.34
-13.68, -0.04, -90.17
-14.68, 0.57, -87.78
-13.95, 0.31, -88.73
-13.37, -0.11, -90.47
-13.18, 0.15, -89.35
-12.34, 0.54, -87.49
-9.77, 0.0, -90.0
-8.89, -0.31, -92.0
-8.01, -0.08, -90.57
-6.74, 0.0, -90.0
-5.94, -0.8, -97.67
-6.09, -0.69, -96.46
-6.67, -0.04, -90.33999
-7.24, 0.42, -86.68
-8.09, 0.42, -87.03
-8.35, 0.11, -89.25
-9.35, 0.0, -90.0
-11.04, 0.57, -87.04
-11.99, 1.11, -84.71
-12.49, 0.31, -88.58001
-12.84, -0.31, -91.38
-13.83, 0.54, -87.76
-14.37, 0.88, -86.50001
-13.45, -0.42, -91.79
-13.03, -0.54, -92.37
-13.11, 0.77, -86.64001
-12.11, 0.54, -87.45
-10.88, -0.23, -91.21
-9.77, -0.19, -91.11
-8.16, 0.04, -89.72
-7.89, -0.15, -91.09
-6.51, -0.38, -93.34
-6.44, -1.11, -99.78
-6.51, -0.69, -96.05
-7.59, 0.57, -85.71
