2, 0, 0
6.74, -9.27, -53.98
7.2, -9.39, -52.52
7.93, -8.12, -45.68
9.77, -5.56, -29.64
8.28, -3.99, -25.73
8.39, -2.38, -15.84
9.7, 0.23, 1.36
8.43, 2.26, 15.01
6.4, 3.26, 26.99
6.02, 5.29, 41.31
5.94, 6.32, 46.78
4.83, 7.01, 55.43
5.06, 7.59, 56.31
2.64, 8.58, 72.9
1.38, 9.47, 81.71
-0.31, 9.24, 91.92
-2.15, 9.81, 102.36
-2.34, 8.85, 104.81
-3.53, 8.39, 112.82
-4.48, 9.12, 116.16
-6.13, 7.36, 129.79
-6.97, 7.13, 134.35
-5.98, 6.32, 133.42
-7.05, 5.13, 143.96
-7.89, 4.6, 149.76
-7.09, 1.11, 171.1
-9.12, 1.11, 173.06
-7.4, -3.14, -157.01
-9.73, -5.13, -152.2
-5.56, -9.5, -120.34
-6.63, -9.89, -123.84
-3.91, -12.65, -107.18
-1.84, -11.73, -98.91001
-1.38, -12.42, -96.34
3.22, -11.65, -74.55
3.1, -11.84, -75.33
5.9, -9.16, -57.21
8.43, -10.19, -50.4
9.27, -5.44, -30.41
8.16, -2.26, -15.48
8.05, -1.49, -10.49
9.2, 1.3, 8.04
8.01, 3.53, 23.78
5.98, 6.05, 45.33
7.63, 5.98, 38.09
4.75, 7.05, 56.03
5.13, 5.63, 47.66
2.34, 8.55, 74.69
0.88, 8.43, 84.04
-0.15, 9.39, 90.92
-1.69, 8.24, 101.59
-1.99, 8.89, 102.62
-4.75, 7.51, 122.31
-5.06, 7.47, 124.11
-6.74, 5.1, 142.89
-7.51, 5.52, 143.68
-8.51, 3.49, 157.7
-9.35, 2.34, 165.95
-10.08, 0.8, 175.46
-8.66, -2.91, -161.43
-10.35, -3.68, -160.43
-8.66, -7.43, -139.37
-13.76, -8.35, -148.75
-7.36, -8.16, -132.05
-3.45, -8.66, -111.72
0.61, -9.5, -86.33
0.54, -13.26, -87.67
1.19, -13.34, -84.90001
2.49, -11.61, -77.9
7.24, -12.95, -60.79
8.58, -9.24, -47.12
9.92, -8.58, -40.86
9.2, -0.54, -3.36
6.28, 2.26, 19.79
5.75, 5.75, 45.0
2.95, 6.09, 64.15
1.07, 5.94, 79.79
-0.9599999, 7.63, 97.17
-4.25, 4.45, 133.68
-5.67, 5.67, 135.0
-7.74, 1.84, 166.63
-8.97, 0.84, 174.65
-9.7, -4.1, -157.09
-8.85, -6.55, -143.49
-8.74, -9.2, -133.53
-5.4, -11.11, -115.92
-4.71, -13.26, -109.56
1.11, -14.22, -85.54
1.99, -15.02, -82.45
5.48, -11.73, -64.96
7.24, -10.5, -55.41
7.86, -7.7, -44.41
9.66, -5.75, -30.76
9.12, -2.68, -16.38
8.28, 0.77, 5.31
8.2, 2.3, 15.67
3.76, 6.44, 59.72
4.94, 7.89, 57.95
1.76, 7.97, 77.55001
-0.27, 8.43, 91.83001
-1.72, 7.28, 103.29
-4.71, 6.71, 125.07
-4.94, 5.48, 132.03
-6.36, 0.88, 172.12
-8.51, 2.3, 164.88
-10.15, -2.34, -167.02
-9.77, -3.64, -159.57
-8.01, -7.24, -137.89
-7.4, -9.24, -128.69
-4.48, -11.57, -111.17
-2.26, -13.18, -99.73001
-0.92, -14.87, -93.54
2.84, -13.11, -77.78
3.72, -13.18, -74.24
7.78, -10.84, -54.33
7.97, -9.08, -48.72
8.89, -5.67, -32.53
9.24, -3.56, -21.07
9.04, -0.92, -5.81
7.97, 2.3, 16.1
7.97, 3.18, 21.75
4.52, 7.78, 59.84
5.4, 6.51, 50.32
2.8, 7.59, 69.75
1.38, 8.09, 80.32001
-0.88, 7.97, 96.3
-2.91, 7.97, 110.06
-4.45, 8.05, 118.93
-6.9, 5.67, 140.59
-6.4, 4.87, 142.73
-8.93, 2.18, 166.28
-8.2, 0.65, 175.47
-9.31, -2.57, -164.57
-8.78, -6.25, -144.56
-6.97, -9.47, -126.35
-5.33, -11.84, -114.24
-3.18, -11.73, -105.17
-1.8, -12.95, -97.91
2.34, -12.72, -79.58
3.41, -13.18, -75.49
5.63, -10.42, -61.62
6.9, -7.93, -48.97
8.32, -6.78, -39.18
9.08, -5.21, -29.85
9.24, -2.41, -14.62
9.2, 1.57, 9.68
7.13, 4.64, 33.05
6.05, 4.94, 39.23
4.56, 6.78, 56.08
3.68, 8.35, 66.22
2.53, 8.43, 73.29
0.8, 8.85, 84.83001
-0.57, 9.96, 93.28
-2.22, 8.7, 104.31
-2.76, 8.62, 107.75
-4.94, 7.24, 124.31
-5.79, 6.9, 130.0
-6.59, 5.56, 139.85
-7.89, 3.6, 155.47
-9.27, 3.26, 160.62
-10.61, 0.23, 178.76
-10.19, -0.77, -175.68
-9.08, -4.18, -155.28
-6.44, -7.28, -131.5
-7.78, -7.82, -134.85
-7.4, -10.04, -126.39
-4.87, -10.73, -114.41
-2.34, -12.99, -100.21
-0.5, -13.26, -92.16001
1.03, -12.07, -85.12
4.29, -13.03, -71.78
5.13, -9.92, -62.65
6.4, -8.66, -53.53
6.9, -6.32, -42.49
7.28, -4.79, -33.34
8.66, -2.99, -19.05
9.73, -0.27, -1.59
8.28, 0.04, 0.28
7.59, 2.03, 14.97
7.74, 3.37, 23.53
6.9, 5.1, 36.47
6.21, 6.28, 45.32
4.25, 8.12, 62.37
4.48, 7.93, 60.54
3.99, 7.93, 63.29
2.3, 8.93, 75.56
1.26, 9.31, 82.29
2.8, 10.58, 75.18
3.1, 10.73, 73.89
-4.18, 4.02, 136.12
