0, 0, 0
-3.37, -0.77, -102.87
-4.87, 0.84, -80.21
-6.9, 0.11, -89.08999
-9.47, 0.0, -90.0
-12.84, -0.23, -91.03
-14.26, -0.69, -92.76999
-14.91, 0.11, -89.58
-16.63, 0.08, -89.72
-18.43, -1.11, -93.45
-18.01, -0.11, -90.35
-17.44, 0.0, -90.0
-16.63, -0.5, -91.72
-15.14, 0.27, -88.98001
-13.3, 0.9599999, -85.87001
-11.15, 0.31, -88.41001
-8.09, -0.42, -92.97
-7.28, -0.34, -92.67
-4.71, -1.88, -111.76
-3.49, 0.23, -86.23
-2.76, 1.19, -66.68
-2.64, 0.73, -74.54
-2.95, 0.04, -89.22
-3.26, 0.04, -89.3
-3.83, -0.04, -90.6
-7.01, -0.54, -94.40001
-11.73, -0.27, -91.32
-12.53, -0.42, -91.92
-12.49, -0.23, -91.05
-16.17, -0.11, -90.39001
-18.39, 0.0, -90.0
-17.21, 1.11, -86.31
-16.44, 0.46, -88.4
-18.09, -0.5, -91.58
-15.37, -1.57, -95.83
-13.91, 0.8, -86.71
-11.07, 0.04, -89.79
-7.32, -0.15, -91.17
-5.94, 0.54, -84.81
-5.4, 1.0, -79.51
-3.91, 0.15, -87.80001
-3.33, 0.19, -86.73
-2.38, 0.0, -90.0
-2.57, -0.11, -92.45
-2.87, -0.08, -91.6
-4.98, -0.15, -91.73
-7.78, -0.57, -94.19001
-9.43, -0.84, -95.09
-9.5, -1.3, -97.79
-11.96, -0.61, -92.92
-14.29, -0.46, -91.84
-16.4, 0.23, -89.2
-15.63, 1.19, -85.65001
-16.36, 0.8, -87.2
-18.47, 0.15, -89.53
-16.44, 0.04, -89.86
-14.03, 0.11, -89.55001
-14.91, 0.15, -89.42
-13.53, 0.15, -89.36
-9.73, -0.23, -91.35
-7.55, -0.27, -92.05001
-7.28, 0.08, -89.37
-5.63, -0.11, -91.12
-4.71, -0.08, -90.97
-3.45, -0.57, -99.38
-2.49, -0.65, -104.63
-3.68, -0.84, -102.86
-4.87, -0.84, -99.79
-6.36, -0.46, -94.14001
-7.24, 0.08, -89.37
-7.36, -0.5, -93.89
-9.58, -0.38, -92.27
-14.87, 0.57, -87.80001
-13.83, -0.04, -90.17
-15.79, 0.23, -89.17
-18.55, 0.77, -87.62
-15.83, 0.08, -89.71
-15.67, 0.57, -87.92
-16.09, 0.57, -87.97
-11.27, -0.31, -91.58
-10.23, -0.15, -90.84
-9.16, 0.0, -90.0
-7.63, -0.77, -95.76
-5.36, -1.03, -100.88
-3.68, -0.77, -101.82
-3.49, -0.46, -97.51
-3.87, -0.38, -95.61
-4.48, -0.19, -92.43
-4.45, -0.34, -94.37
-5.36, 0.08, -89.14001
-8.39, 0.15, -88.98001
-10.77, -0.34, -91.81
-12.91, 0.34, -88.49
-14.98, 0.0, -90.0
-16.25, -0.23, -90.81
-15.86, 0.19, -89.31
-15.52, 0.0, -90.0
-15.83, -0.5, -91.81
-14.94, -0.42, -91.61
-12.8, 0.0, -90.0
-12.03, -0.23, -91.1
-10.92, -0.31, -91.63
-8.24, -0.23, -91.6
-7.09, 0.34, -87.25
-5.59, -0.04, -90.41
-4.98, -0.27, -93.1
-4.29, -0.23, -93.07
-4.29, 0.15, -88.0
-4.25, -0.04, -90.54
-4.75, 0.0, -90.0
-5.9, -0.5, -94.84
-8.12, 0.34, -87.6
-9.08, 0.46, -87.1
-10.31, 0.08, -89.56
-12.19, -0.08, -90.38
-13.49, 0.11, -89.53
-15.21, 0.57, -87.85
-15.21, -0.23, -90.87001
-15.9, -0.57, -92.05001
-16.13, -0.42, -91.49
-14.79, -0.46, -91.78
-14.18, -0.65, -92.62
-12.88, -0.27, -91.2
-11.69, 0.5, -87.55
-10.42, 0.0, -90.0
-8.39, -0.23, -91.57001
-6.97, 0.0, -90.0
-6.21, 0.27, -87.51
-5.25, 0.54, -84.13
-4.25, 0.04, -89.46
-4.25, 0.11, -88.52
-4.79, -0.04, -90.48
-5.36, -0.42, -94.48001
-6.78, -0.15, -91.27
-8.24, 0.0, -90.0
