2, 0, 0
7.82, -3.56, -24.48
8.16, -0.42, -2.95
7.05, 1.69, 13.48
2.8, 5.86, 64.46
2.07, 4.79, 66.63
0.27, 2.95, 84.77
-2.07, 4.98, 112.57
-3.56, 0.88, 166.12
-5.63, 1.15, 168.46
-6.36, -7.78, -129.27
-6.78, -16.71, -112.08
-0.5, -16.52, -91.73
0.23, -16.9, -89.22
4.33, -15.1, -74.0
5.48, -13.11, -67.31
8.74, -9.96, -48.73
10.08, -5.1, -26.84
8.55, -3.41, -21.74
7.43, 2.45, 18.25
3.68, 3.1, 40.11
-1.0, 2.76, 109.92
-3.03, 4.52, 123.84
-4.79, 4.18, 138.89
-11.8, 3.49, 163.52
-9.96, -7.78, -142.01
-8.16, -12.57, -122.99
-7.09, -14.56, -115.96
-0.84, -17.21, -92.79
0.84, -15.71, -86.94
3.91, -17.67, -77.52
6.4, -11.65, -61.22
9.08, -7.97, -41.28
7.74, -4.41, -29.67
9.58, -1.88, -11.1
6.9, -0.54, -4.47
7.78, 2.41, 17.21
4.68, 3.99, 40.45
-1.42, 6.94, 101.56
-1.19, 6.25, 100.78
-0.9599999, 3.22, 106.6
-4.22, 8.7, 115.88
-5.67, 7.43, 127.35
-11.0, -0.92, -175.22
-9.92, -8.12, -140.7
-8.09, -11.88, -124.25
-6.13, -11.34, -118.39
-0.77, -15.02, -92.93
3.91, -17.93, -77.7
5.79, -10.92, -62.07
7.13, -13.83, -62.73
8.85, -9.08, -45.73
7.97, -6.09, -37.38
8.28, -1.61, -11.0
8.74, 1.95, 12.58
5.56, 4.41, 38.42
4.14, 6.48, 57.43
5.71, 7.09, 51.15
-1.34, 6.09, 102.41
0.88, 4.6, 79.17
-6.71, 4.68, 145.11
-7.17, 3.1, 156.62
-7.78, 2.45, 162.52
-7.97, -3.79, -154.57
-7.93, -6.97, -138.69
-3.95, -14.29, -105.45
-0.69, -15.6, -92.53
2.15, -13.26, -80.79
0.15, -14.14, -89.39
8.32, -8.24, -44.72
10.15, -11.0, -47.3
6.05, -7.7, -51.84
9.35, -5.67, -31.23
9.66, 1.99, 11.64
7.28, 0.46, 3.62
5.71, 5.94, 46.13
5.1, 5.36, 46.42
3.33, 6.28, 62.07
0.84, 9.27, 84.82
-0.46, 7.78, 93.38
-1.8, 6.94, 104.54
-4.75, 7.24, 123.27
-5.44, 2.64, 154.11
-7.13, 3.99, 150.77
-11.0, 1.34, 173.05
-6.86, -0.34, -177.16
-7.32, 0.0, 180.0
-6.51, -15.63, -112.61
-4.79, -15.29, -107.39
1.07, -16.71, -86.34
3.56, -17.51, -78.51
5.59, -13.64, -67.72
8.55, -8.89, -46.12
10.73, -8.62, -38.78
8.16, -2.76, -18.69
10.46, -1.15, -6.27
4.06, 5.17, 51.86
-0.27, 5.13, 93.01001
-5.75, 0.57, 174.34
-6.17, 2.87, 155.05
-10.38, -3.99, -158.97
-7.05, -3.76, -151.93
-8.51, -14.79, -119.92
-6.44, -16.78, -111.0
-2.11, -16.09, -97.47001
1.99, -17.93, -83.67
4.48, -17.47, -75.62
8.05, -11.3, -54.53
8.81, -11.0, -51.31
8.05, -4.75, -30.54
8.24, -3.3, -21.83
5.75, 1.61, 15.64
2.26, 3.37, 56.15
0.5, 2.64, 79.28
-4.06, 1.15, 164.19
-6.25, 0.9599999, 171.27
-10.12, -5.02, -153.62
-7.24, -5.56, -142.48
-6.74, -12.38, -118.57
-6.63, -14.22, -115.0
1.61, -17.4, -84.71
4.29, -16.13, -75.11
8.85, -13.76, -57.25
8.24, -10.31, -51.37
8.58, -4.33, -26.78
8.35, -3.41, -22.21
5.33, 2.34, 23.7
5.29, 4.41, 39.82
1.69, 5.44, 72.74
-4.41, 7.89, 119.2
-1.3, 4.68, 105.52
4.68, -2.34, -26.57
-4.02, -7.01, -119.83
-8.89, -14.14, -122.16
-9.43, -13.18, -125.58
-0.46, -17.47, -91.51
-2.72, -19.28, -98.03
6.32, -17.78, -70.43
10.0, -17.09, -59.67
7.13, -11.84, -58.94
10.65, -7.09, -33.65
9.43, -3.76, -21.74
5.25, -1.03, -11.1
0.8, 1.84, 66.5
-3.6, -0.65, -169.77
-6.21, -0.42, -176.13
-8.24, -7.51, -137.65
-8.35, -12.15, -124.5
-6.9, -13.72, -116.7
-1.26, -19.05, -93.78
0.69, -17.93, -87.80001
5.79, -16.02, -70.13
7.7, -12.8, -58.97
9.47, -9.12, -43.92
10.61, 0.54, 2.91
6.32, 0.27, 2.45
4.06, 2.68, 33.43
0.34, 0.5, 55.78
-3.37, 0.38, 173.57
-6.63, -1.07, -170.83
-8.12, -6.94, -139.48
-7.7, -9.81, -128.13
-5.56, -15.67, -109.54
-1.72, -16.98, -95.78
0.8, -18.05, -87.46
5.44, -17.09, -72.34
7.82, -14.56, -61.76
8.89, -10.77, -50.46
10.31, -7.55, -36.22
9.16, -2.26, -13.86
6.86, 0.92, 7.64
3.33, 2.72, 39.24
-1.88, 2.61, 125.77
-4.68, 2.87, 148.48
-7.43, -2.8, -159.35
-7.24, -6.28, -139.06
-8.12, -11.3, -125.7
-5.82, -13.22, -113.76
-3.56, -16.59, -102.11
0.38, -17.17, -88.73
8.12, -13.76, -59.45
8.55, -10.35, -50.44
10.46, -5.02, -25.64
7.13, 1.42, 11.26
3.79, 2.15, 29.57
-0.69, 3.14, 102.39
-2.68, 3.79, 125.27
-8.51, 1.38, 170.79
-7.59, -4.98, -146.73
-6.4, -8.58, -126.72
-6.94, -11.73, -120.61
-5.48, -15.06, -110.0
-0.73, -17.78, -92.35
1.15, -18.13, -86.37
4.45, -15.71, -74.18
8.24, -13.07, -57.77
9.43, -9.85, -46.25
10.04, -5.02, -26.57
7.63, 0.34, 2.55
2.38, 3.37, 54.77
-0.11, 2.84, 92.22
-2.64, 5.36, 116.22
-4.94, 1.53, 162.79
-7.2, -2.57, -160.36
-10.15, -5.02, -153.68
-9.66, -10.08, -133.78
-5.59, -12.34, -114.37
-3.64, -14.56, -104.04
-1.03, -15.37, -93.83
2.76, -16.44, -80.47
6.9, -13.99, -63.75
7.43, -10.15, -53.8
10.04, -8.12, -38.96
8.47, -3.95, -25.0
6.71, -0.65, -5.53
6.63, 1.99, 16.71
3.1, 5.52, 60.68
-0.27, 5.25, 92.94001
-3.18, 2.49, 141.94
-6.71, 3.33, 153.61
-7.2, 0.0, 180.0
-11.3, -3.22, -164.09
-6.94, -11.8, -120.46
-5.71, -13.45, -113.0
-1.84, -14.56, -97.2
2.8, -14.37, -78.97
7.32, -13.83, -62.11
8.74, -10.08, -49.07
8.66, -6.67, -37.6
8.51, -2.26, -14.87
7.63, 0.8, 5.99
4.06, 3.99, 44.5
3.18, 4.75, 56.2
-0.8, 6.44, 97.08
-2.49, 5.82, 113.16
-5.56, 4.56, 140.64
-3.72, 2.38, 147.39
-6.55, 2.64, 158.05
-9.96, -4.94, -153.62
-6.63, -13.45, -116.24
-4.68, -16.29, -106.03
-0.23, -17.86, -90.74
2.76, -17.24, -80.9
5.79, -14.37, -68.05
9.12, -11.3, -51.09
8.81, -5.94, -33.99
9.85, -3.18, -17.89
6.25, 0.65, 5.94
6.44, 0.69, 6.12
3.22, 6.09, 62.13
0.65, 3.76, 80.19
-4.33, 6.28, 124.59
-5.82, 0.88, 171.4
-10.42, -1.19, -173.48
-6.74, -6.55, -135.82
-7.74, -8.32, -132.93
-6.67, -13.03, -117.11
-4.25, -17.32, -103.79
-0.69, -16.13, -92.45
3.14, -15.4, -78.48001
5.4, -16.25, -71.62
9.08, -9.43, -46.08
10.84, -7.51, -34.71
6.05, -2.68, -23.89
7.89, -1.0, -7.22
7.55, 2.76, 20.08
4.37, 4.75, 47.39
1.65, 6.21, 75.12001
-4.41, 3.6, 140.77
-7.01, -0.69, -174.38
-9.08, -0.54, -176.6
-9.01, -6.82, -142.88
-8.28, -9.54, -130.96
-4.98, -14.06, -109.5
-4.6, -14.94, -107.11
-1.84, -15.63, -96.71
2.72, -14.37, -79.28
4.71, -14.91, -72.47
9.27, -12.65, -53.77
10.0, -8.78, -41.28
9.2, -3.53, -20.99
9.2, 0.38, 2.37
7.74, 1.95, 14.14
3.18, 4.64, 55.58
-0.65, 5.1, 97.26001
-2.03, 7.2, 105.75
-6.17, 3.6, 149.74
-6.59, 0.46, 176.01
-7.2, -2.22, -162.86
-9.31, -5.67, -148.66
-8.43, -8.09, -136.18
-5.4, -12.03, -114.17
