0, 0, 0
-9.47, 0.84, -84.93
-10.12, 1.34, -82.46
-11.57, 1.07, -84.72
-12.11, 0.54, -87.45
-12.61, -0.23, -91.04
-13.49, 0.54, -87.71
-12.45, 0.46, -87.88
-12.19, 0.15, -89.3
-11.57, -0.15, -90.74
-10.84, -0.04, -90.21
-10.58, 0.57, -86.92
-9.7, 0.54, -86.81
-8.43, 0.65, -85.59
-8.05, 0.0, -90.0
-7.55, 0.23, -88.26
-7.05, 0.11, -89.11
-6.94, 0.0, -90.0
-7.05, 0.27, -87.81
-7.86, 0.08, -89.42
-8.55, 0.0, -90.0
-8.81, -0.04, -90.26
-9.85, 0.42, -87.56
-10.23, 0.04, -89.78
-11.34, -0.8, -94.04
-11.96, -0.57, -92.73001
-12.91, 0.11, -89.51
-13.64, -0.08, -90.33999
-14.1, 0.42, -88.29
-12.99, 0.57, -87.49
-12.91, 0.38, -88.31
-11.76, 0.0, -90.0
-10.88, -0.57, -93.0
-9.62, -0.42, -92.5
-8.66, 0.34, -87.75001
-7.59, 0.23, -88.26
-6.9, 0.0, -90.0
-7.4, -0.27, -92.09
-7.28, -0.57, -94.48001
-7.28, -0.23, -91.81
-6.13, 0.31, -87.1
-7.97, 0.0, -90.0
-8.09, 1.11, -82.19001
-8.47, 0.19, -88.71
-10.92, 0.92, -85.18001
-11.69, 0.46, -87.75001
-12.88, -0.69, -93.07
-13.07, -0.5, -92.19001
-12.91, -0.19, -90.84
-13.83, 0.0, -90.0
-15.25, 0.65, -87.56
-13.87, -0.19, -90.78
-14.68, -0.08, -90.31
-13.83, 0.23, -89.05001
-12.34, 0.19, -89.12001
-11.57, 0.15, -89.26001
-9.96, -0.15, -90.86
-8.51, 0.38, -87.44
-6.86, 1.0, -81.71
-5.82, 0.5, -85.09
-5.36, 0.38, -85.94001
-5.02, -0.11, -91.26
-4.94, 0.04, -89.54
-5.29, -0.38, -94.11
-5.86, -0.27, -92.64
-7.01, -0.57, -94.65
-8.51, -0.19, -91.28
-9.92, 0.04, -89.77
-10.58, 0.77, -85.84
-12.38, 0.19, -89.12001
-13.53, 0.0, -90.0
-14.72, 0.08, -89.69001
-14.75, 0.11, -89.57
-14.98, 0.08, -89.69001
-15.56, 0.0, -90.0
-13.99, 0.54, -87.79
-13.41, 0.65, -87.22
-12.61, 0.57, -87.41
-10.92, 0.54, -87.17
-9.92, 0.5, -87.11
-7.89, 0.31, -87.75001
-7.2, -0.23, -91.83001
-6.32, -0.38, -93.44001
-5.56, -0.84, -98.59
-5.02, -0.61, -96.93
-5.17, -0.31, -93.43
-5.94, 0.11, -88.94
-6.67, -0.04, -90.33999
-7.17, 0.23, -88.16001
-8.43, 0.11, -89.25
-9.92, 0.34, -88.04
-11.11, 0.34, -88.25
-12.45, -0.04, -90.18001
-13.41, 0.23, -89.01999
-14.26, 0.38, -88.47
-14.87, 0.57, -87.80001
-14.94, 0.11, -89.58
-14.68, 0.54, -87.89001
-13.95, 0.57, -87.66001
-13.18, -0.15, -90.65001
-12.19, -0.34, -91.6
-11.11, 0.0, -90.0
-9.73, 0.04, -89.76001
-8.2, -0.38, -92.65
-7.32, -0.04, -90.31
-6.9, 0.19, -88.42
-5.63, 0.34, -86.54
-5.06, -0.04, -90.45
-5.33, 0.04, -89.57
-6.17, 0.11, -88.98001
-6.9, 0.46, -86.19
-7.43, 0.15, -88.84
-8.39, -0.19, -91.3
-9.54, 0.04, -89.76001
-11.73, 0.38, -88.14
-12.22, 0.57, -87.33001
-12.76, 0.15, -89.33001
-14.22, 0.27, -88.91001
-14.87, 0.15, -89.42
-14.06, -0.19, -90.77
-14.06, -0.04, -90.16001
-14.26, -0.08, -90.32001
-13.11, 0.08, -89.65
-11.57, 0.27, -88.66
-10.92, 0.46, -87.59
-10.0, 0.54, -86.91001
-8.43, 0.46, -86.88
-7.36, 0.5, -86.11
-6.63, 0.31, -87.32
-5.98, 0.04, -89.62001
-6.02, -0.23, -92.19001
-5.79, -0.57, -95.62
-6.25, -0.27, -92.47001
-6.74, -0.04, -90.33999
-7.86, 0.27, -88.03
-9.12, 0.15, -89.06
-9.89, 0.11, -89.36
-11.27, 0.34, -88.27
-12.26, 0.34, -88.41001
-12.91, 0.08, -89.64
-13.83, -0.19, -90.79
-14.37, 0.27, -88.92
-14.14, 0.38, -88.46
-14.03, 0.31, -88.73
-13.68, 0.46, -88.07
-12.84, 0.84, -86.26
-11.53, 0.77, -86.18
-10.65, 0.23, -88.76
-8.39, 0.9599999, -83.47
-6.78, -0.11, -90.93
-8.05, 0.19, -88.65001
-7.43, -0.42, -93.24
-6.63, -0.8, -96.88
-7.09, -0.19, -91.54
-7.17, -0.27, -92.16001
-6.4, -0.11, -90.98001
-6.71, 0.34, -87.1
-6.44, -0.5, -94.44
-7.47, 1.19, -80.95
-9.47, 1.0, -83.97
-11.5, 1.49, -82.62
-14.29, 2.26, -81.01001
-14.45, -0.34, -91.35
-18.47, -0.69, -92.14
-15.37, -1.23, -94.58
-13.53, -0.23, -90.97
-16.25, 0.9599999, -86.62001
-14.68, -0.04, -90.16001
-10.54, -0.08, -90.43
-10.19, 1.57, -81.24
-9.47, 0.54, -86.74
-7.59, -0.57, -94.29
-6.55, -0.65, -95.67
-4.6, -0.34, -94.23
-4.87, -0.42, -94.93
-4.71, -0.15, -91.82
-5.44, 0.15, -88.42
-6.05, 1.0, -80.61
-7.05, 1.23, -80.1
-7.51, 1.0, -82.42
-7.7, -0.46, -93.42
-9.7, -1.07, -96.29001
-12.84, -0.8, -93.57
-11.99, 0.08, -89.62001
-12.61, -0.04, -90.18001
-15.44, -0.54, -92.0
-15.63, 0.88, -86.78
-14.6, 2.41, -80.63
-14.03, 1.46, -84.06
-15.29, 0.34, -88.73
-13.22, 0.19, -89.18
-10.15, -0.34, -91.92
-10.77, -0.46, -92.45
-7.74, 0.0, -90.0
-6.09, 0.61, -84.28
-5.33, 1.38, -75.48
-5.75, 0.38, -86.22001
-5.9, -0.19, -91.84
-5.63, -1.03, -100.37
-5.82, -0.69, -96.76001
-7.63, -0.23, -91.73
-10.31, -0.31, -91.72
-10.54, 0.9599999, -84.8
-13.03, 2.3, -79.99
-14.6, 1.3, -84.91
-14.64, 0.23, -89.1
-13.68, 0.73, -86.95
-14.56, 0.19, -89.25
-15.48, -0.88, -93.25
-12.57, -0.46, -92.1
-12.07, 0.73, -86.54
-12.15, 0.27, -88.73
-10.84, -0.15, -90.79
-9.31, 0.73, -85.52
-7.05, 0.38, -86.91001
-6.28, -0.5, -94.55001
-5.86, -0.9599999, -99.3
-5.9, -0.8, -97.72
-5.44, -0.15, -91.58
-6.48, 0.42, -86.29001
-6.86, 0.57, -85.25001
-8.28, 0.8, -84.48001
-10.08, 1.42, -81.98001
-10.15, 1.07, -83.98001
-11.0, 0.19, -89.01
-12.95, -0.15, -90.66001
-13.95, -0.34, -91.4
-13.6, -0.27, -91.14
-14.18, -0.73, -92.95
-14.72, -0.61, -92.37
-13.76, 0.04, -89.83001
-12.8, 1.15, -84.87
-12.61, 1.26, -84.29
-11.53, 0.19, -89.06
-9.89, 0.11, -89.36
-9.01, 0.0, -90.0
-8.05, -0.31, -92.21
-7.24, -0.15, -91.19
-6.63, 0.0, -90.0
-5.9, 0.31, -86.99
-5.82, 0.57, -84.41001
-6.36, 0.73, -83.45
-7.13, 0.42, -86.63
-7.55, 0.11, -89.17
-8.35, -0.23, -91.58
-9.39, -0.11, -90.67
-10.23, -0.23, -91.29001
-11.76, -0.65, -93.16001
-12.53, -0.31, -91.42
-12.95, 0.0, -90.0
-13.8, 0.34, -88.59
-14.6, 1.07, -85.81
-13.72, 1.26, -84.75
-12.99, 0.61, -87.31
-13.03, 0.11, -89.52
-12.42, 0.0, -90.0
-10.73, 0.11, -89.41001
-9.96, 0.04, -89.77
-9.31, -0.04, -90.25001
-8.28, 0.08, -89.45
-6.59, 0.54, -85.32001
-6.4, 0.42, -86.25
-6.59, -0.04, -90.35
-6.94, -0.69, -95.68
-7.05, -0.61, -94.95
-7.66, -0.42, -93.14
-8.78, -0.08, -90.52
-9.7, -0.08, -90.47
-10.42, 0.23, -88.74
-11.46, 1.3, -83.53
-12.61, 1.0, -85.47
-12.91, 0.57, -87.47001
-13.41, 0.19, -89.19001
-13.57, 0.38, -88.4
-13.49, 0.31, -88.68
-13.22, -0.04, -90.17
-12.76, -0.23, -91.03
-11.84, 0.15, -89.27
-10.81, 0.31, -88.36
-10.19, 0.15, -89.16
-9.04, -0.15, -90.95
-8.35, -0.08, -90.55
-7.51, 0.0, -90.0
-6.9, -0.27, -92.24
-6.9, -0.23, -91.91001
-7.05, -0.04, -90.33
-7.09, 0.27, -87.82001
-7.24, 0.34, -87.31
-7.93, 0.46, -86.68
-9.12, 0.38, -87.61001
-9.7, 0.15, -89.11
-10.38, 0.46, -87.46
-11.38, 0.57, -87.13
-12.07, 0.42, -88.01001
-12.99, 0.0, -90.0
-13.14, -0.04, -90.17
